description,id
"Academic Work söker för Copiads räkning två projektledare på heltid.   Den här rekryteringsprocessen hanteras av Academic Work och Copiads önskemål är att alla samtal och mail kring tjänsten går till stn04@academicwork.se   Uppdraget är en del av vår personaluthyrning. Du kommer vara anställd av Academic Work och arbeta som konsult hos Copiad. Copiads intention är att du på sikt ska kunna bli anställd direkt hos dem, förutsatt att alla parter är nöjda med samarbetet. ",db257741dbd50105c71335edc9f79e29302a00b6
"Om företaget För kunds räkning söker vi nu 3-4 Skjutstativförare för ett längre uppdrag i Roserberg. Vår kund är en av Sveriges ledande distributör inom IT och Telekom. Företaget representerar koncernens samtliga affärsområden; Technology Solutions, Mobility, Cloud, Commerce &amp; Fulfillment Solutions samt Lifecycle Services. Och erbjuder flexibla, kostnadseffektiva och innovativa lösningar inom produktpaketering, mjukvarukonfigurering, e-handel och tredjepartslogistik.  Arbetsuppgifter Tillsammans med våra duktiga och drivna konsulter kommer du att jobba på företagets lager i Rosersberg som skjutstativförare. Dina arbetsuppgifter innebär mängdplock av kollin, på och avlastning, godsmottagning samt lagerföring. Tjänsten är på heltid och kommer att starta omgående. Du blir anställd av Lernia och arbetar hos vår kund i Rosersberg.       Formell kompetens - Truckkort: A-B   • Erfarenhet som skjutstativförare       Din bakgrund Du som är serviceinriktad och har en positiv inställning kommer ha goda förutsättningar att lyckas med detta. Hög arbetsmoral och en god förmåga att samarbeta med kollegor för att nå gemensamma mål samt lojalitet och flexibilitet är ytterligare egenskaper som värdesätts.      Personliga egenskaper Du är van vid höga krav på kvalité, Ett högt tempo och tycker om att arbeta med händerna. En positiv inställning till både rutinarbete och nya utmaningar är ett krav för att passa in i vår uthyrningsverksamhet.  Anställningsform/omfattning/tjänstgöringsort Visstidsanställning/Heltid/ Rosersberg  Tillträdesdag Omgående  Lernia är vägen framåt Lernia är en av Sveriges ledande kompetenspartners inom bemanning, utbildning och omställning. Våra tjänster hjälper individer och kunder inom det privata näringslivet och den offentliga sektorn att stärka sin konkurrenskraft, vilket i sin tur bidrar till en bättre fungerande arbetsmarknad och en ökad integration. Vi finns på fler än 100 orter i Sverige och är kvalitets- och miljöcertifierade.  ",dd8059ba75f31285da1fcc2cf595bf7124b86916
"  TNG söker nu engagerade personer till framtida uppdrag inom kundservice / kundtjänst som vill arbeta deltid. Perfekt extrajobb!  Söker du efter ett deltids- eller extrajobb att kombinera med annan sysselsättning inom kundtjänst / kundservice? Våra uppdragsgivare återfinns inom en mängd olika branscher, varvid vi söker personer med varierande bakgrund och erfarenheter men som vill jobba extra på deltid inom kundservice vid sidan av en annan sysselsättning, exempelvis studier.   VAD KAN VI ERBJUDA DIG?  Vi erbjuder dig en möjlighet att få arbeta på spännande företag inom olika områden men inom kundservice / kundtjänst. Du kommer att arbeta ute hos vår kund under hela perioden och vi på TNG värnar om våra konsulter och du får ta del av goda förmåner.  DINA FRAMTIDA ARBETSUPPGIFTER  Dina framtida arbetsuppgifter kan exempelvis vara:       Ta emot samtal från såväl privat- som företagskunder    Arbeta med administration och ärendehandläggning    Stötta den interna organisationen    Orderhantering    Fakturor     ROLLEN INNEBÄR OCKSÅ  Uppdragens längd och omfattning varierar beroende på våra kunders behov. Många av våra uppdrag tillsätts relativt omgående och ingår i vår bemanningsverksamhet, vilket innebär att du blir anställd av TNG och arbetar som konsult ute hos vår kund. Vissa uppdrag kan leda till rekrytering och därmed en anställning hos våra uppdragsgivare.  VEM ÄR DU?  Vi söker dig som vill arbeta extra på deltid och som har en god känsla för vad kundservice innebär. Du är öppen, har lätt för att sätta dig in i olika ärende och gillar att lösa problem. I perioder kan det vara mycket att göra så därför ser vi att du är stresstålig. Vi ser gärna att du har arbetat med någon form av service tidigare, kundtjänst eller administration.   INTRESSERAD? Detta är ett bemanningsuppdrag vilket innebär att du kommer att bli anställd utav oss på TNG och arbeta ute hos vår kund. Är du intresserad av tjänsten, ansök snarast! Urvalet sker löpande och tjänsten kan komma att tillsättas före sista ansökningsdatum. Har du frågor kring tjänsten är du välkommen att kontakta ansvarig rekryterare.  ",a9d8bc1d5c2be85622785f66bc6ce341a9c60ca3
"Om företaget Är du en hungrig nybliven CNC-operatör som är ute efter din första anställning eller kanske en erfarenhet CNC-operatör som är ute efter nya utmaningar och utvecklingsmöjligheter? Då har vi jobbet för dig!    För SCANIAS räkning söker vi nu drivna och duktiga CNC-operatörer till Södertälje. Hos Scania erbjuds du en trygg och långsiktig anställning. Utöver detta erbjuds samtliga anställda på SCANIA fördelaktiga förmåner som:     •Möjlighet till boende i Södertälje   •Resultatbonus  •Tillgång till SCANIAS egen Vårdcentral och Tandvård med kortare väntetider  •Scania for me (förmånsportal). Rabatter och andra förmåner   •Kostnadsfri träningskort på SCANIAS egen träningsanläggning    Scania har en dynamisk och spännande arbetsmiljö. Din unika bakgrund, dina idéer och din energi kommer att bidra till framgångarna för detta högt ansedda varumärke. Om du har en stark motivation, viljan att bli nästa stjärn operatör och tycker om att ta ansvar kommer du att trivas på Scania.    Arbetsuppgifter Som CNC-operatör på SCANIA jobbar du i fräscha och ljusa lokaler. Maskinparken består av moderna fleroperationsmaskiner för svarvning, fräsning, slipning och härdning. Arbetet består av tillverkning av detaljer till växellådor, motorer och axlar inom Scanias produktion. Du använder olika styrsystem så som Fanuc och Siemens och arbetar både med svarvning, fräsning, riggning och kontrollmätningar. Tillsammans med ditt team kommer du att ansvara för hela produktionslinan. Utöver dina sedvanliga arbetsuppgifter kommer du att delta i Scanias ständiga förbättringsarbete där du kan komma med idéer och förslag för att utveckla produktionen. Vidare arbetar du 3 skift alternativt 4 skift.     •Riggning av CNC-maskiner  •Arbete med skärande bearbetning med 4 och 5-axliga maskiner   •Kontrollmätningar med hjälp av ritningar och handburna mätinstrument  •Bidra med idéer kring Scanias förbättringsarbete      Formell kompetens - Erfarenhet och/eller utbildning inom CNC (dock ej äldre än 5 år)  • Erfarenhet av skärande bearbetning främst svarv och/eller fräs  • God svenska i tal och skrift   • Möjlighet att arbeta 3, 4 eller 5-skift  • God datorvana  Personliga egenskaper Vi söker dig som är lättlärd, driven och motiverad till att utveckla ditt eget och teamets arbete samt bidra till ständiga förbättringar. Vi tror också att du är en lagspelare med stort tekniskt intresse.  Anställningsform/omfattning/tjänstgöringsort Tillsvidare/Heltid/Södetälje  Tillträdesdag Omgående/enligt överenskommelse  Lernia är vägen framåt Lernia är en av Sveriges ledande kompetenspartners inom utbildning, bemanning och omställning. Vi utvecklar människor, företag och organisationer med rätt kompetenslösningar i arbetslivets och arbetsmarknadens alla skeden. Vi bidrar till en bättre matchning på arbetsmarknaden och ser till att fler människor kommer i egenförsörjning och att fler företag och organisationer kan stärka sin konkurrenskraft.  ",b770378328e2899bf008095b55408f7293598319
"Arbetsuppgifter Just nu söker vi erfarna truckförare för våran kunds räkning i Nyköping.      Formell kompetens För att vara aktuell för tjänsten är följande punkter ett krav:  • B-körkort  • Erfarenhet som truckförare  • Truckkort med behörigheterna A1-4 och B1-5    Personliga egenskaper Vi lägger stor vikt vid dina personliga egenskaper och söker dig som är van att arbeta självständigt och kan ta egna initiativ. Du måste ha god kommunikation och social förmåga men även vara flexibel.  Som person är du även mycket driftig, och extremt noggrann men även lyhörd för att kunna ta till sig instruktioner och direktiv.    Anställningsform/omfattning/tjänstgöringsort Visstid/Heltid/Nyköping/Skift/Natt/2skift/Helg/Dagtid  Tillträdesdag Enligt överenskommelse  Information www.lernia.se/jobb/  Lernia är vägen framåt Lernia är en av Sveriges ledande kompetenspartners inom bemanning, utbildning och omställning. Våra tjänster hjälper individer och kunder inom det privata näringslivet och den offentliga sektorn att stärka sin konkurrenskraft, vilket i sin tur bidrar till en bättre fungerande arbetsmarknad och en ökad integration. Vi finns på fler än 100 orter i Sverige och är kvalitets- och miljöcertifierade.  ",0edd7bea5f9fa2948444eb979567a2ea9ed2fa5e
" Closing date:   31-Aug-2017       Location:   Järfälla       Contact:   Denis Gacic, rekryterande chef      +46 8 580 84766      Maria Paues, HR      +46 8 580 853 45      Ingress   På Saab blickar vi ständigt framåt och utmanar gränserna för vad som är tekniskt möjligt. Vi samarbetar med kollegor runt om i världen som alla delar vår utmaning – att göra världen till en säkrare plats.     Vad du blir en del av   Saab har under mer än 40 år utvecklat avancerade system, både för den svenska försvarsmakten och för exportmarknaden.   Affärsområde Surveillance erbjuder effektiva lösningar för övervakning och beslutsstöd samt system för att upptäcka och skydda mot olika typer av hot. Produktportföljen omfattar flygburna, landbaserade och marina radarsystem, system för signalspaning och självskydd, ledningssystem samt system för sjöfarts- och flygtrafikledning.   Affärsenheten Combat Systems och C4I Solutions (BU C2S) levererar världsledande ledningssystem, produkter och tjänster till försvarsmakten. Vi arbetar globalt med verksamheter i Sverige, Australien och Sydafrika. Vi förser, som en plattformsoberoende leverantör, världsmarknaden med Combat System &amp; C4I Solutions, samt system och delsystem inom området Command and Control.   Avdelningen Development Environment tillhandahåller och vidareutvecklar en virtuell plattform för mjukvaruutveckling samt agila verktyg som används inom företaget. Avdelningen har idag 13 medarbetare som stöttar verksamheten genom att på olika kreativa sätt möta de behov som ställs på moderna utvecklingsplattformar. Vårt uppdrag förutsätter en god arbetsmiljö där var och en tar ansvar både för sitt eget specialområde och för helheten. Varje enskild medarbetare är en viktig spelare och vi lägger stor vikt vid att upprätthålla ett varmt samarbetsklimat med både täta avstämningar av aktuell status och högt i tak för nya idéer och tankar.     Din framtida utmaning   Vår avancerade, cloudbaserade utvecklingsmiljö baseras på ett stort VMware-kluster. Miljön med tillhörande verktyg används för utveckling av programvara och är ur ett verksamhetsperspektiv en kritisk tillgång inom vårt företag. Som en del av teamet kommer du att arbeta på teknisk och systemadministrativ nivå för att säkerställa dels tillförlitligheten hos plattformen, dels att den utvecklas i linje med moderna standarder och tekniker för agil programutveckling.   Vi tror på att en öppen organisation, där allas åsikter är välkomna, är en förutsättning för både individens och vår gemensamma utveckling framåt.     Den du är idag   Du är driven, nyfiken och ansvarstagande. Du är beredd på varierande och utmanande arbetsuppgifter och ett agilt arbetssätt då våra system förändras och utvecklas kontinuerligt i en snabb takt. Du förstår vikten av att leverera kvalitet från start till slutleverans. Du är även en social person som gärna tar en dialog med andra teammedlemmar och användare samt kan diskutera olika lösningsförslag och idéer på ett prestigelöst sätt.   Vi ser helst att du har en teknisk högskoleutbildning och ett intresse för teknik i allmänhet. Du gillar att läsa om nya trender inom hårdvaruutveckling och har förstått att samspelet mellan hårdvara och mjukvara gör det möjligt att skapa systemlösningar. Du har arbetat minst 3-5 år med infrastruktur och DevOps med fokus på produktutveckling.   Gällande din erfarenhet ser vi att du har:     Breda kunskaper i virtualiseringstekniker/miljöer som VMware, VDI, Citrix/ThinLinc, Horizon, Docker teknologi.   Omfattande kunskaper inom datorarkitektur och operativsystem som Windows och Linux.   Kompetens inom serverprogram som Active Directory.   Kunskaper inom datorkommunikation, nätverksanalys samt övervakning.   Programmerings- och scriptingskunskaper där ett eller flera språk behärskas. Såsom SQL, C++/C#, Java, Powershell, Bash, Python.     Du har intresse för IT-säkerhet samt implementation av säkerhetslösningar för cyber security. Du har dessutom förståelse för affärsmässigt tänkande för utvärdering av olika möjliga lösningar ur ett helhetsperspektiv.   Vi kommer lägga stor vikt vid dina personliga egenskaper. För att trivas i rollen har du lätt för att ta till dig nya saker och söker aktivt efter ny kunskap. Du gillar att jobba i team och hitta effektiva lösningar samt är öppen för att prova olika teknikområden. Du är en social, engagerad och kreativ person som inte backar för en utmaning.   Tjänsten innebär arbete som omfattas av försvarssekretess. Därför krävs att du genomför och godkänns i en säkerhetsprövning gjord av myndighet. I rekryteringsprocessen kommer ytterligare bakgrundskontroller genomföras.     Om Saab   Saab är ett globalt försvars- och säkerhetsföretag verksamt inom flyg-, land- och  marinförsvar, civil säkerhet och kommersiell flygteknik. Vi är 14 700 medarbetare och har verksamhet på alla kontinenter. Tekniskt är vi ledande inom många områden och en femtedel av våra intäkter går till forskning och utveckling.   Saab är också ett möjligheternas företag. Ett företag där vi ser mångfald som en tillgång och där du som medarbetare får stort ansvar och goda utvecklingsmöjligheter. Men också ett företag som respekterar varje människas behov av ett liv utanför arbetet. ",914822455834b356bd022d931b70752dc9af2694
"Qbrick is leading the way in the online video revolution, being the only Nordic supplier offering an end-to-end platform for content ingest, transcoding, origin, CDN delivery, content management, monetization, multi-device player and analytics.    Founded in 1999 we have been part of forming the industry. With our Nordic focus we ensure local understanding and support for hundreds of customers based in the region.    In mid 2016 we joined the IP-Only family which further strengthens our offering to Nordic based companies and organisations.     If you think that streaming is the future and you want to push your operations skills to the edge, then we can offer you the opportunity to work with a highly skilled team of system specialists as well as excellent developers, architects and support specialists. www.qbrick.se    The position  As an Operating Technician you will be a part of a group containing of 5 persons working with the server operations. We have data centers spread across Sweden, Finland, Norway and Denmark. In the role you will work with both operations, management and also in different projects regarding development of our systems and services within the company. Within the daily operations you will work with monitoring, load balancing, redundancy, scalability, backup/restore and storage. You will also be part of installations of new features and bug fixes to our production environments within video platform and also our CDN.    Beside this you will also be working some with network equipment, mainly configuring access switches. In time you will get your own focus area which you will be responsible for when it comes to development and maintenance. You will work closely with the developers and the department for delivery &amp; support, some server related support will also be included in the daily routines. We work with a system for case handling and we use a Wiki-solution for the documentation. The role includes “on call” duty to some extent.    Qualifications  To be successful in this position we think that you have a relevant education or equal experience and a couple of years of documented work experience of Linux (Red hat) operations. You have a good general knowledge of network and you are used to work with critical systems. You have an enterprise way of thinking in everything you do. Furthermore you have a good experience of working with load balancing, monitoring, storage, redundancy and scalability. You feel comfortable working with clustered databases for high availability. (We mostly use Postgres SQL) If you are interested in streaming it´s a merit.    Your personality  You are a team player who are structured and self-going. It´s important that you have the ability to handle multiple ongoing tasks and you have a pedagogic way of being. You want to develop yourself and learn new things.    For this position we co-operate with p4it Search and Recruitment AB. Please contact Jen Scheffel, jen.scheffel@p4it.se, 0733-118798 or Louise Furugård, louise.furugard@p4it.se, 0733-118726  if you have any questions.       We look forward hearing from you! ",e11a497d32b554908b6083e6011f4b51c34fa065
"Academic Work söker för BDOs räkning tre revisorsassistenter, en till respektive team på Karlaplan. Hos BDO får du möjlighet att jobba i en vardag som präglas av en familjär kultur med ett öppet och rakt arbetsklimat och en balans mellan arbetsliv och privatliv. BDO har som vision att ingen byrå oavsett storlek ska kunna mäta sig med dem i kvaliteten i kundrelationer och kundnöjdhet. Glädjande nog har också BDO den högsta siffran i kundundersökningen Svenskt Kvalitetsindex (SKI), och befäster därmed den position i toppen som de haft i flera år. Deras nöjda kunder bekräftar därmed att de har både kompetensen och engagemanget som gör skillnad.   Den här rekryteringsprocessen hanteras av Academic Work och BDOs önskemål är att alla samtal och mail kring tjänsten går till  Academic Work  Tjänsten är en direktrekrytering vilket innebär att rekryteringsprocessen sker genom Academic Work men du kommer anställas direkt hos BDO. ",7cc1d41f39205107061b37e8a7f0debbbf379738
"Arbetsuppgifter Morgonpigg? Student? Egen företagare? I behov av extra inkomst parallellt med nuvarande sysselsättning?     Nu söker Lernia pigga montörer och truckförare för att täcka upp under morgonpeaken inne på Volvo. Dina arbetsuppgifter kommer främst att bestå av montering, kvalitetskontroll, justering/rework och/eller truckkörning. Du jobbar måndag till fredag, börjar redan 06:30, jobbar intensivt i två timmar, sedan har du hela dagen ledig för studier, jobb eller kanske eget företagande – kort och gott det perfekta extrajobbet för den morgonpigge.  Formell kompetens - Sysselsättning om minst 50 % är ett hårt krav. Saknar du annan sysselsättning är du inte behörig att söka tjänsten. Om du egentligen vill jobba heltid, sök då heltidstjänsten!   • Godkända gymnasiebetyg i matematik a/1, samhällskunskap a/1, svenska/svenska som andraspråk a/1 och engelska a/5 är hårda krav. Saknar du något eller några av dessa betyg är du inte behörig att söka tjänsten.  • Givetvis behärskar du svenska och engelska i tal och skrift.  Din bakgrund Vi söker dig som:   • Är händig och tekniskt intresserad – du ska tycka det är roligt att skruva och mecka.  • Är morgonpigg och pålitlig - vi måste vara säkra på att du dyker upp pigg och utvilad 6:30 varje vardagsmorgon.   • Är en lagspelare som trivs med att jobba i team.    Som montör är körkort inget krav, men om du vill köra truck kräver vi truckkort, körkort och fallenhet för truckkörning.    Personliga egenskaper Som person är du:  • stresstålig  • flexibel   • ansvarsfull  • punktlig    För arbetet krävs även att du är noggrann och kvalitetsmedveten.  Anställningsform/omfattning/tjänstgöringsort Timanställning.  Måndag-fredag 06:30-08:30.  Göteborg.  Tillträdesdag Omgående  Information I rekryteringen till denna tjänst är förutsättningen att du genomför ett personlighetstest. Efter att du har ansökt till denna tjänst kommer du att få en länk till personlighetstestet, MINT som innehåller 120 påståenden. Information finner du i det mejl du kommer att få efter det att du ansökt till denna. Vi behandlar din ansökan efter det att vi har fått tagit del av ditt resultat.    Ansökan tas endast emot via vår hemsida, www.lernia.se.    Eftersom vi på Lernia Bemanning vill verka för en jämn könsfördelning på arbetsplatsen ser vi gärna kvinnliga sökanden.    Observera att detta är en timanställning och att man måste arbeta varje dag hela veckan.  Lernia är vägen framåt Lernia är en av Sveriges ledande kompetenspartners inom bemanning, utbildning och omställning. Våra tjänster hjälper individer och kunder inom det privata näringslivet och den offentliga sektorn att stärka sin konkurrenskraft, vilket i sin tur bidrar till en bättre fungerande arbetsmarknad och en ökad integration. Vi finns på fler än 100 orter i Sverige och är kvalitets- och miljöcertifierade.  ",0e43db2372030dd80cb210c0dc92f24c8912c00b
"Vi söker nu drivna studenter som behöver den ekonomiska tryggheten från ett extrajobb för att kunna satsa seriöst på sina studier. Vi kan erbjuda ett långsiktigt extrajobb på ett lager i Enköping där vi nu söker personer som kan jobba kvällstid måndag till fredag. Det är dessutom en chans att få lite extra fysik träning! Som konsult kommer du vara med att bygga upp en strukturerad, seriös och serviceinriktad personalpool som är rekryterad för att hjälpa kunden att säkra sina leveranser. Arbetsuppgifter Ditt jobb kommer att övervägande bestå av orderplock. Detta innebär att det är ditt jobb att med hjälp av truck plocka ihop alla beställningar på burar och på pall och sammanställa dessa för leverans. Vi plockar livsmedel, allt från drickabackar till grönsaker. Det är tunga lyft och man arbetar under tidspress hela tiden. Arbete i kyla, ca +4, kommer att förekomma. Arbetstiderna varierar mellan 13.00 till 23.00 måndag till fredagar, med störst behov måndagar, torsdagar och fredagar. Vi söker personer som kan jobba 2-3 pass per vecka. Om inte alla pass fungerar med dina studier går det att diskutera tiderna till viss del. Man får två veckors utbildning till att börja med där även truckkort ingår ifall man inte har det sedan tidigare. Personliga egenskaper/Kvalifikationer Som orderplockare måste du vara driven och ha förmågan att hela tiden hålla tempo och fokus uppe. Det krävs stor noggrannhet då ett felplock får direkta konsekvenser för kunderna. Du bör också vara i god fysisk form då det förekommer tunga lyft och arbetet sker i ett raskt tempo. När du är anställd som konsult på Storesupport så är du en av våra viktigaste medarbetare. Med detta kommer också ett stort ansvar som representant för Storesupport ute hos kund. Vi vill därför att du är serviceminded och ansvarstagande och har en stark drivkraft att göra kunden nöjd.Vi tänker oss att du kanske studerar på distans eller har mycket egenstudier med föreläsningar på dagtid då arbetspassen till största del är förlagda på eftermiddagar och kvällar. Erfarenhet av arbete i livsmedelsbutik eller tidigare arbete som orderplockare är meriterande men inget krav. Om oss Svenska Storesupport Lager &amp; Logistisk AB är ett auktoriserat bemanningsföretag och anslutet till Bemanningsföretagen via Almega. Storesupport ingår i Svensk Handel och har kollektivavtal med Handelsanställdas förbund. I Storesupports verksamhet ingår uthyrning av personal inom lager och logistik i dagligvaruhandeln och sällanköpshandeln. Är du intresserad? Ansök så fort som möjligt. Intervjuer och anställning kommer att ske löpande med start från mitten på september och framåt. Lön enligt avtal. Välkommen!",00759105390abe84c3fb40de1a9772840ff7802b
